image_path,ocr_text,yolo_classes,yolo_confs,topic
dataset/raw/tie/tie_03.jpg,ГОШВЫЙ ЮЗЕЛ HE НУЖНО ЗАВЯЗЫВАТЬ РЕГЧЛИРЧЕВСЯ МОЛНИЕЙ ЛЕГКО НАДЕВАТЬ,tie;person;tie;person,0.9432;0.6102;0.4166;0.3543,ties
dataset/raw/tie/tie_04.jpg,"ГАЛСТУК С РЕГУЛЯТОРОМ 0 ПРАКТИЧНЫЙ СОЧЕТАЕТСЯ С ЛЮБЫМ ВИДОМ И ЦВЕТОМ ОДЕЖДЫ ОУДОБНЫЙ HА ВЕРЕВОЧКЕ С РЕГУЛЯТОРОМ ДЛИНЫ- ЛЕГКО НАДЕВАТЬ ОКАЧЕСТВЕННЫЙ ИДЕАЛЬНО ПОШИТЫЕ ШВЫ, ТКАНЬ ПРЕМИУМ МАТЕРИАЛА 9 ""ИАьные Ё СФоРМИРОВАА УЖЕ",tie,0.9445,ties
dataset/raw/tie/tie_05.jpg,"ГОТОВЫЙ УЗЕЛ УДОБНАЯ РЕГУЛИРОВКА ДЛИНА 42 сM о р6з 5 "" 'l stilmark @wuльный H&",tie;person,0.9692;0.7743,ties
dataset/raw/tie/tie_06.jpg,Cmuльный узкчй еалсmyк; super slim мчкрофuбра ширина 5 см дАина 156 см,tie,0.7977,ties
dataset/raw/tie/tie_07.jpg,Удобная фурнитура с кнОПКОЙ |  ` 1 191 1 1| 1ll Производитель аксессуаров и униформы Bruno Ilc,scissors,0.9456,ties
dataset/raw/tie/tie_08.jpg,"Длина галстука 48 см 1 "" 1 1l "" Bn 1 1 Производитель аксессуаров и униформы Bruno Ilc",scissors;tie,0.7266;0.5787,ties
dataset/raw/tie/tie_09.png,ГАЛСТУК для мальчика HA РЕЗИНКЕ для девочки БЕЛЫЙ Цвет не кипельно 34 +1 см белый; ближе к молочному. 'СДЕЛАНО В РОССИИ,tie;person,0.9787;0.8163,ties
dataset/raw/tie/tie_10.png,3 (ФОРМИРОВАННЫЙ УЗЕЛ д#иМ 4 (Ы5Ш4 РЕГУЛИРОВКА НА 5 КНОПКЕ '0D% Ф/Nсом PRFMIINUM . auku,tie;book,0.8132;0.5209,ties
dataset/raw/tie/tie_11.png,"Nans РАS? (отъы"" 8Сшюзыуал длина 32 см ширина п 7 см",tie;tie;person,0.9587;0.9215;0.8863,ties
dataset/raw/tie/tie_12.png,ГАЛСТУК КТАССИЧЕСКИЙ УНИСЕКС RUS-SGiP ACCESSORIES,tie;tie;person;teddy bear,0.9456;0.9142;0.7511;0.7358,ties
dataset/raw/tie/tie_13.png,#еснж HА РЕЗИНКЕ,person;person;tie;tie,0.9369;0.9339;0.9032;0.8297,ties
dataset/raw/tie/tie_14.png,TREND 2023 КОМПАЕКТ ГААСТУКОВ Ro A1 РЕГУХИРОВКА АХИНЫ ЭХАСТИЧНАЯ РЕЗИНКА HЕ ВЫЦВЕТАЕТ В ОФИС ШКО^У УНИВЕРСИТЕТ HА ПРАЗАНИК ANG JNA ROSS [GELINA АПАН' ЕЛИНА ЛИНА POCC LINA ROSS . UNA ROSS ЧA Pa POCC ROSS ИП [ГЕЛИНА 5ээ POCC POCC,tie;tie;person;tie;tie,0.8711;0.7955;0.6657;0.6269;0.5792,ties
dataset/raw/tie/tie_15.png,"a ГАДСЕУК длИШНЫЙ НЕОБЫЧНЫЙ ЦВЕТНОЙ ПРИНТ Qa ПОДАРОК HА ЛЮБОЙ ПРАЗДНИК 1 4 ДЛИНА 145 СМ 7 В ШКОЛУ ""m В ОФИС В УНИВЕР HA ВЕЧЕРИНКУ ROSS ANGEL ИПАН Hojds KNa АШ ИШ АЯел Ми [ELINA Ross Ws ЕЛИНА POCC' АНГЕЛИН POCC",tie,0.5726,ties
dataset/raw/tie/tie_16.png,ГААСТУК OT 3 ДО 10 ЛЕТ ДЕРЖИТ ФОРМУ 6 2 готовый HА идеальный РЕЗИНКЕ узел,tie,0.9224,ties
dataset/raw/tie/tie_17.webp,ГАЛСТУК ДЛЯ МАЛЬЧИКА на возраст 6-9 лет ДЛЯ ШКОЛЫ 5 см ДЛЯ СТИЛЬНОГО ОБРАЗА ДЛЯ ФОТОСЕССИЙ 2 6 CM,tie;tie;tie;tie;tie,0.9283;0.9095;0.8211;0.8064;0.6638,ties
dataset/raw/tie/tie_18.webp,Как завязать талстук? Узел Виндзор Узел Принц Альберт 2 з Романтический Узел '& Простой узел,tie;scissors;scissors;scissors;scissors,0.9663;0.7374;0.6495;0.6422;0.6204,ties
dataset/raw/tie/tie_19.webp,RE CARD 0 LA ZZ OTTI ГАЛСТУК КЛАССИЧЕСКИЙ и На 01 2 ОТЛИЧНО ДОПОЛНИТТВОЙ ОБРАЗ 3 37 < Ё@офиg 0 0V,tie,0.4175,ties
dataset/raw/tie/tie_20.webp,ГАЛСТУК школьныи KADET на резинке 28 см готовый идеальный 6 см узел,tie,0.7382,ties
dataset/raw/tie/tie_21.webp,,tie;person,0.9666;0.7783,ties
dataset/raw/tie/tie_22.webp,ОТЛИЧНОЕ КАЕСТВО ДЕРЖИТ ФОРМУ ПРЕМИУМ ТКАНЬ ВЫСОКОЕ КАЧЕСТВО,tie,0.8911,ties
dataset/raw/tie/tie_23.webp,wB Готовый узел Качественный дошив,scissors;knife,0.3722;0.3542,ties
dataset/raw/tie/tie_24.webp,"ГАЛСТУК Атласный 160*5,5 Унисекс 100% микрофибра",scissors,0.3574,ties
dataset/raw/tie/tie_25.webp,ГАЛСТУК КЛАССИЧЕСКИЙ отличн ый ПОДАРОК КРАСНЫЙ ПРАКТИЧНАЯ ТКАНЬ ДЛИНА 145 CM ШИРИНА 5 CM ПРЕМИУМ КАЧЕСТВО,handbag,0.8590,ties
dataset/raw/umbrella/umbrella_01.jpg,нво @fin59 HELLO UMBRELLA GARDEN UMBRELL  CCih 1501 Hlaueger ОТТР Егл '1а н Lпnn = '2x17 FaLo [085 559,umbrella;umbrella,0.8221;0.5151,umbrellas
dataset/raw/umbrella/umbrella_02.jpg,Lcco Rainy Day UMBRALA SALE шераи Cтаtтоutim IKJCE КOT IucLuata,umbrella;person,0.9238;0.8991,umbrellas
dataset/raw/umbrella/umbrella_03.jpg,Мtякiюше betРawa павлэ,umbrella;umbrella,0.7787;0.3597,umbrellas
dataset/raw/umbrella/umbrella_04.jpg,vianfmwaler vitaumnwaler wianiwwater,umbrella;umbrella;umbrella;umbrella;umbrella,0.9080;0.9065;0.8856;0.5777;0.4963,umbrellas
dataset/raw/umbrella/umbrella_05.jpg,5зо зыдчаншс Huk Lat Vttr; # # Dan Q +J[Nu чubuin,umbrella;umbrella,0.9303;0.5186,umbrellas
dataset/raw/umbrella/umbrella_06.jpg,,chair;chair;umbrella;potted plant;chair,0.8345;0.7830;0.7727;0.7634;0.7605,umbrellas
dataset/raw/umbrella/umbrella_07.jpg,ехuеs 4 0 9 Spre,umbrella,0.9255,umbrellas
dataset/raw/umbrella/umbrella_08.jpg,,surfboard,0.3705,umbrellas
dataset/raw/umbrella/umbrella_09.jpg,@wGl @uuGfl,umbrella,0.7441,umbrellas
dataset/raw/umbrella/umbrella_10.jpg,ЭуfОшthunga,umbrella;umbrella;person,0.6001;0.5339;0.4238,umbrellas
dataset/raw/umbrella/umbrella_11.jpg,"2 2 Amul Mik Amul Amm1 ""Ik Iсоcaм]mm",umbrella,0.9610,umbrellas
dataset/raw/umbrella/umbrella_12.jpg,care [ю  ер Бrycl . Toll Fcrvce Tree Ick '1800  '102. Рзэ,person;umbrella;bicycle;person;bicycle,0.8537;0.6792;0.6288;0.5744;0.3531,umbrellas
dataset/raw/umbrella/umbrella_13.jpg,9 # GNIIT),umbrella;umbrella,0.9149;0.8540,umbrellas
dataset/raw/umbrella/umbrella_14.jpg,3,umbrella;umbrella;person;umbrella;person,0.8746;0.6270;0.6175;0.5224;0.3621,umbrellas
dataset/raw/umbrella/umbrella_15.jpg,(ael (Wl,umbrella;umbrella,0.7399;0.3953,umbrellas
dataset/raw/umbrella/umbrella_16.jpg,Z2? рepsis pepsi ра5,umbrella;umbrella,0.8022;0.3720,umbrellas
dataset/raw/umbrella/umbrella_17.jpg,,umbrella,0.7915,umbrellas
dataset/raw/umbrella/umbrella_18.jpg,( 3 @ callabau {,umbrella,0.9170,umbrellas
dataset/raw/umbrella/umbrella_19.jpg,IIl 'CITI,umbrella,0.8208,umbrellas
dataset/raw/umbrella/umbrella_20.jpg,Самяяямст,umbrella,0.8610,umbrellas
dataset/raw/umbrella/umbrella_21.jpg,g {Ltd: System es Pvt Jctur Struc Architectur Sheds {Piri $ Miri (,umbrella;bicycle;umbrella;umbrella;umbrella,0.7700;0.6043;0.5269;0.5215;0.5205,umbrellas
dataset/raw/umbrella/umbrella_22.jpg,6 @jimо,umbrella,0.9640,umbrellas
dataset/raw/umbrella/umbrella_23.jpg,rеs cm7,umbrella,0.8575,umbrellas
dataset/raw/umbrella/umbrella_24.jpg,,umbrella;umbrella;umbrella;umbrella;umbrella,0.9497;0.9271;0.9192;0.8181;0.8180,umbrellas
dataset/raw/umbrella/umbrella_25.jpg,,umbrella;umbrella;umbrella;umbrella,0.7064;0.6160;0.6064;0.5893,umbrellas
dataset/raw/umbrella/umbrella_26.jpg,,umbrella;umbrella;umbrella;umbrella,0.7749;0.7259;0.6258;0.4560,umbrellas
dataset/raw/umbrella/umbrella_27.jpg,@ALI JUP TО 50% oFF shutterstock com 1951333597,umbrella;umbrella,0.5340;0.3621,umbrellas
dataset/raw/umbrella/umbrella_28.jpg,Enaanrab снcconсап,umbrella,0.6270,umbrellas
dataset/raw/umbrella/umbrella_29.jpg,LеL ~LaL` @@GRAI g962540077 WWW _ gograph com,umbrella;umbrella;umbrella;umbrella;umbrella,0.7591;0.4672;0.4431;0.4237;0.4233,umbrellas
dataset/raw/umbrella/umbrella_30.jpg,ainy D SHLE UP Т0 50% oFF shutterstock com 1947925090,umbrella;umbrella;umbrella;umbrella;umbrella,0.7860;0.6028;0.5162;0.5017;0.4915,umbrellas
dataset/raw/umbrella/umbrella_31.jpg,,umbrella;umbrella,0.6193;0.4160,umbrellas
dataset/raw/umbrella/umbrella_32.jpg,GREAT MONSOON Шle 50% alamy ZRI6J4J,umbrella;umbrella,0.7661;0.4901,umbrellas
dataset/raw/umbrella/umbrella_33.jpg,"vrem Ipsum ыrтл#4тm com Aulumn Great sale # th Б, Drcounts] 7in 65, Wnотя] ea] ulumn ( e) 10 to 9O%IL WValcor shutterstock com 480735436 Dтсun",,,umbrellas
dataset/raw/umbrella/umbrella_34.jpg,(loNSooN SEASON SALE UR TO 50Ъ OFF,umbrella;umbrella,0.6575;0.6064,umbrellas
dataset/raw/umbrella/umbrella_35.jpg,shutterstock com 305655410,,,umbrellas
dataset/raw/umbrella/umbrella_36.jpg,dhmJ_ alamy ZHABNC5,umbrella;umbrella;umbrella;umbrella;umbrella,0.8262;0.7858;0.7472;0.7259;0.3721,umbrellas
dataset/raw/umbrella/umbrella_37.jpg,ПIXTA pixtastock com 81701380,umbrella;umbrella;umbrella;umbrella,0.7645;0.7272;0.7220;0.5996,umbrellas
dataset/raw/umbrella/umbrella_38.jpg,(ul (wul,kite;kite;umbrella,0.6732;0.6504;0.4319,umbrellas
dataset/raw/umbrella/umbrella_39.jpg,shutterstock com 1947925087,umbrella;umbrella;umbrella;umbrella;umbrella,0.7943;0.6578;0.5098;0.4263;0.4022,umbrellas
dataset/raw/umbrella/umbrella_40.jpg,AUTUMN AUTUMN raikg оаg та4g Oag,umbrella;umbrella;person,0.8777;0.8689;0.5803,umbrellas
dataset/raw/umbrella/umbrella_41.jpg,shutterstock com 273410264,umbrella;umbrella;umbrella;umbrella,0.8680;0.4702;0.4357;0.3533,umbrellas
dataset/raw/umbrella/umbrella_42.jpg,,umbrella,0.6217,umbrellas
dataset/raw/umbrella/umbrella_43.jpg,,umbrella;bottle;umbrella,0.7723;0.6007;0.5473,umbrellas
dataset/raw/wallet/wallet_01.jpg,пO ~justfact PIIINCT GRDNEF ybiag,,,wallets
dataset/raw/wallet/wallet_02.jpg,Su[iJ Aa МIZI biilulh {ёва ud: 04,book;book;book,0.6608;0.4612;0.3571,wallets
dataset/raw/wallet/wallet_03.jpg,Theprescnt teveryday 'aig Ehellopene Самш,,,wallets
dataset/raw/wallet/wallet_04.jpg,,book;book,0.7343;0.7303,wallets
dataset/raw/wallet/wallet_05.jpg,Leather wallet Handmad@ by,person;remote,0.4813;0.3665,wallets
dataset/raw/wallet/wallet_06.jpg,IT IS TO LAUNCH: ЦЕЕл :Uu ~тпЕгЕЛuн Juipaang eliL Susperdisse [dis: Hiuam [fieuui Аuztcп]нынгн ErojeacLet (800] 543-5432,cell phone;keyboard,0.8149;0.3909,wallets
dataset/raw/wallet/wallet_07.jpg,,cell phone;cell phone;remote,0.5717;0.5371;0.4113,wallets
dataset/raw/wallet/wallet_08.jpg,,,,wallets
dataset/raw/wallet/wallet_09.jpg,6,suitcase,0.7148,wallets
dataset/raw/wallet/wallet_10.jpg,,,,wallets
dataset/raw/wallet/wallet_11.jpg,,book,0.6727,wallets
dataset/raw/wallet/wallet_12.jpg,3,cell phone;cell phone,0.6722;0.4006,wallets
dataset/raw/wallet/wallet_13.jpg,,,,wallets
dataset/raw/wallet/wallet_14.jpg,,vase;bed,0.6901;0.4229,wallets
dataset/raw/wallet/wallet_15.jpg,,dining table,0.3593,wallets
dataset/raw/wallet/wallet_16.jpg,,,,wallets
dataset/raw/wallet/wallet_17.jpg,,person,0.8454,wallets
dataset/raw/wallet/wallet_18.jpg,,,,wallets
dataset/raw/wallet/wallet_19.jpg,,laptop,0.6874,wallets
dataset/raw/wallet/wallet_20.jpg,Denise Bennett,,,wallets
dataset/raw/wallet/wallet_21.jpg,,,,wallets
dataset/raw/wallet/wallet_22.jpg,,stop sign,0.7041,wallets
dataset/raw/wallet/wallet_23.jpg,,knife,0.5690,wallets
dataset/raw/wallet/wallet_24.jpg,,cup,0.7969,wallets
dataset/raw/wallet/wallet_25.jpg,3: 1 I 8 8,book;book;book;book;book,0.5457;0.4745;0.4721;0.4613;0.4059,wallets
dataset/raw/wallet/wallet_26.jpg,Cain,,,wallets
dataset/raw/wallet/wallet_27.jpg,,,,wallets
dataset/raw/wallet/wallet_28.jpg,,,,wallets
dataset/raw/wallet/wallet_29.jpg,,suitcase,0.8631,wallets
dataset/raw/wallet/wallet_30.jpg,,cell phone;person;person,0.6196;0.5342;0.4126,wallets
dataset/raw/wallet/wallet_31.jpg,,scissors,0.5345,wallets
dataset/raw/wallet/wallet_32.jpg,,,,wallets
dataset/raw/wallet/wallet_33.jpg,TaRUNTQ MAPLE LEAFS,cup,0.3513,wallets
dataset/raw/wallet/wallet_34.jpg,,suitcase,0.4982,wallets
dataset/raw/wallet/wallet_35.jpg,MEN'S WALLETS,person;cell phone,0.8756;0.5707,wallets
dataset/raw/wallet/wallet_36.jpg,MONEY SAVINGS,,,wallets
dataset/raw/wallet/wallet_37.jpg,LIF BH ДЕНIНЕR ШМЦЕТ,cup;book;book,0.5992;0.4036;0.3846,wallets
dataset/raw/wallet/wallet_38.jpg,$ REФЭNISI,suitcase;suitcase;suitcase;suitcase;suitcase,0.8933;0.7227;0.6039;0.5577;0.4307,wallets
dataset/raw/wallet/wallet_39.jpg,,person,0.8697,wallets
dataset/raw/wallet/wallet_40.jpg,,suitcase,0.7063,wallets
dataset/raw/wallet/wallet_41.jpg,,,,wallets
dataset/raw/wallet/wallet_42.jpg,Be Planet DEFOSN КШНЕАЛWТЫ MULTIPLE WALLEIS VISA 92,cell phone,0.4202,wallets
dataset/raw/wallet/wallet_43.jpg,Appfe qirtage MEN WALLETS Card Holder F 1 a ЗОо M 1 ФЕАСк ME 1 FRIDAX M T5 SALE MN 7 RFID BLOCKING тамутыпъ=llEztoлъ внари SMART WALLETS,cell phone,0.9349,wallets
dataset/raw/wallet/wallet_44.jpg,pixta Jp 120568422,,,wallets
dataset/raw/wallet/wallet_45.jpg,,,,wallets
dataset/raw/wallet/wallet_46.jpg,Ol ыlle IUST HHIE,tie,0.7119,wallets
dataset/raw/wallet/wallet_47.jpg,NE W ARRIVALS Shop Nowl,person,0.9116,wallets
dataset/raw/wallet/wallet_48.jpg,ICAE Jbr INZI ЦПЕП MEN FA s HLO N ow SALE alEcoUыi 1 25% SHOPNOW #Cа 23 +56 789 ПLаЧL,person,0.9354,wallets
dataset/raw/wallet/wallet_49.jpg,Sewing Wallets: 3 different projects Sewing Wallets 1th |l} [ul REЯD MORE HERE Step Step,,,wallets
dataset/raw/wallet/wallet_50.jpg,,person;baseball bat;baseball bat,0.9677;0.5476;0.3667,wallets
dataset/raw/wallet/wallet_51.jpg,Аиео MEV EXCLUSIVE nшu FoLL ЕСлоН MEN COLLECTJON МEN MEN сошалам COLLECTIOL 04 Enjoy | 50% мLGоKEEGTION 04 04 04 Enjoy Enjoy [ыzume 04 5096 50% Mыу Enjay | оf оf COLLECTION,book,0.3523,wallets
dataset/raw/wallet/wallet_52.jpg,shutterstock com 380043160,mouse,0.3794,wallets
dataset/raw/watch/watch_01.jpg,DIGITA L SMART WAICH Ту;и ЕттаaAw,cell phone,0.8488,watches
dataset/raw/watch/watch_02.jpg,@Smart Sw8OO Smart 1 2499,,,watches
dataset/raw/watch/watch_03.jpg,DIGITAL SMART WATCH ЛЕПq тааи eIl Eттаялw,cell phone;cell phone,0.6074;0.4884,watches
dataset/raw/watch/watch_04.jpg,шиulun Tаc Y0 98 10 олшн;тэ 'rJ Eшn,cell phone,0.3747,watches
dataset/raw/watch/watch_05.jpg,"G]n Е"""" SPECIL SPECKL КАТCHСОШЕСПОN ШАтСHСОШЕспОН Ец Бнцh аич7лл EDIIAHLE UECTOP FILE shutterstack_com - 2258172969",,,watches
dataset/raw/watch/watch_06.jpg,@речм wSwe sMARi wATCH Ешар) еглтыештэл Уаровалаеал IMAСЕ Пот IINCLUDED,,,watches
dataset/raw/watch/watch_07.jpg,"в= - LUXURY LUXURY SMART WATCH SMART WATCH Ншмн ~шмв EDITABLE VECTOR FILE shutterstock com 2207167551 J""",,,watches
dataset/raw/watch/watch_08.jpg,AUTUMN DRESS 1l09 SMART TUDAM KEYIREKER: IIndialarA,cell phone;cell phone;book,0.8298;0.7481;0.3794,watches
dataset/raw/watch/watch_09.jpg,al ц ш SMART WAICH SMART WAICH сшt7 ~эшгмта EDITABLE VECTOR FILE shutterstock com 2207167235 ]ц_,,,watches
dataset/raw/watch/watch_10.jpg,GearSЗ frontier CWс,clock;clock,0.8193;0.5866,watches
dataset/raw/watch/watch_11.jpg,"Smart Watch Ver Il 1глн 828 гiтле ага _аза Гшя Гъаш+шЕUшhштыlсясю ; я1ланпшг:гтвшъг-эштэын ятъгяпыгааыаавлас Еатуа_atn}плылчпа  1mга Dьalo mwwuluw 'r 9 мтг zаэпъгттпттагпъ 5uс₽т ЕглИа = Е""_тээuEcatcaI ELENaa EIuacni eu 5 15waul au| Чaынi mu ЕаrUпa ПагслиаъпгЕГ Urcomrtimc com ID 151241715 Siarhei Dzemianishyn rcamrtime dreomrtime dreamrb dreamrtime Ureomrtime Ureamrtim",clock,0.8803,watches
dataset/raw/watch/watch_12.jpg,Smart natch tесhnalogy la Smart watch technology shutterstock com 673001272,,,watches
dataset/raw/watch/watch_13.jpg,несешз G UE S S CONNECT' POWERED 0 3 1 3 3,clock,0.7378,watches
dataset/raw/watch/watch_14.jpg,TRL snutteislack-tam 2325511611 ntaa чаа 475 ннан Vа,cell phone;person,0.9340;0.5929,watches
dataset/raw/watch/watch_15.jpg,ADS DESINM,person;laptop,0.9474;0.3770,watches
dataset/raw/watch/watch_16.jpg,SMART WATCH Laca 50+ PSD Mockup Design Template Ed tahiu; RGB |Al Guпcratud,cell phone,0.4811,watches
dataset/raw/watch/watch_17.jpg,АРНЕНАСн,,,watches
dataset/raw/watch/watch_18.jpg,sleek од,clock,0.4455,watches
dataset/raw/watch/watch_19.jpg,"laco Loco SМЯ7ЛЁтеМ GlASSi6 ИТGН d; а 1p, 5,жтзчъ alamy ZWD9ZCT",,,watches
dataset/raw/watch/watch_20.jpg,,person,0.8945,watches
dataset/raw/watch/watch_21.jpg,qlur ql' ~shutterstock com 2489590625 ~twat 'WATCH tua {WATCH 'SMART | 'SMART L,,,watches
dataset/raw/watch/watch_22.jpg,PREZZO Б1 0 FITB 1l ЧЕ ASSURDO!,cell phone,0.5060,watches
dataset/raw/watch/watch_23.jpg,ARRIVAL TITAN X SERIES 10.45 $299 НетtЯЕп [mrL nq lurYwUГ BWtuow utryuuy Lanuntaitu ~shutterstock com 2713185845,,,watches
dataset/raw/watch/watch_24.jpg,,person,0.9021,watches
dataset/raw/watch/watch_25.jpg,NOISE COLORFIT PRO 12 9VЗ 6 Design by All free download com,traffic light,0.3791,watches
dataset/raw/watch/watch_26.jpg,CYBER MONDAY shutterstock com 500441356,,,watches
dataset/raw/watch/watch_27.jpg,BANNER DESIGN #nslilu BASIGNR BASNN BASGR,,,watches
dataset/raw/watch/watch_28.jpg,FIREIBULTT THUNDER- BLUeTOOTH CALLING SMARTWATCH 30 ОBiliE!,,,watches
dataset/raw/watch/watch_29.jpg,1245 The Best FITNESS WATCHES For IeUB Women,cell phone,0.4311,watches
dataset/raw/watch/watch_30.jpg,START TRAINIIG TODMY 30 DAYS YOGA FREE TRAIL YI DANGE SPA JOIN NOW TRAINIIG 30Ч DISCOUNT,person;tennis racket,0.9333;0.4381,watches
dataset/raw/watch/watch_31.jpg,ШLаляшлеггл  GYM FITNESS КЕW ШЕЕСЗЕUЕH  SATUFEALLSIDA7 TFFENYL,person;person,0.7642;0.6111,watches
dataset/raw/watch/watch_32.jpg,DAILY FIT 55 SIARI #hapgoaco SUBSCRIBE ЕПФЫШW [TIF 5 4 TRLCKS ]УЫШПЫп,person,0.8936,watches
dataset/raw/watch/watch_33.jpg,2431 STEPS,stop sign;clock,0.6103;0.3753,watches
dataset/raw/watch/watch_34.jpg,ШLSS ЕШЕ JWUlUSEtE ШШ BWF = 6noс,person;person;person;person,0.9161;0.8851;0.8688;0.8439,watches
dataset/raw/watch/watch_35.jpg,';: ;:;,cell phone;cell phone,0.6143;0.4389,watches
dataset/raw/watch/watch_36.jpg,,person,0.9369,watches
dataset/raw/watch/watch_37.jpg,Fire-Boltt Niggla 85ЕFи Mtl FITNESS CALLS 21999 NINJA PRO Pro,person;clock,0.7894;0.3863,watches
dataset/raw/watch/watch_38.jpg,Best fitness watches of 2024 1010= 46,person,0.8827,watches
dataset/raw/watch/watch_39.jpg,"EnJD 26e 28424 I5 IUE "" 08.24 10.09 08 N]]d 16 shutterstock com 2390084899",cell phone;cell phone;cell phone,0.9359;0.9234;0.9152,watches
dataset/raw/watch/watch_40.jpg,1019 70.09 тЕШ:ПТ ; 0.20,cell phone;cell phone,0.5121;0.4448,watches
dataset/raw/watch/watch_41.jpg,05/06 MON 75%6 10 09 [57u5 я 751 Q 08 328 97 7645 30 67h2bm,cell phone;cell phone,0.8148;0.7894,watches
dataset/raw/watch/watch_42.jpg,ШШ geIJke BANNER HA аsvаптаяаест [ошшштыт нак]eu d. ТввLiaнah (ELCALANIZED LAYERS FE}Uр [ IMAGENOT INCLUDED JErus ск€ш7БДТ,person;book,0.8801;0.4581,watches
dataset/raw/watch/watch_43.jpg,шщ 20 09 06 WED,cell phone,0.5437,watches
dataset/raw/watch/watch_44.jpg,"DIY watch face for youself 09 30 IJ '03 ""4ф 590 'алга WED 203 танпна",cell phone;person,0.8211;0.6393,watches
dataset/raw/watch/watch_45.jpg,2 59,cell phone,0.7571,watches
dataset/raw/watch/watch_46.jpg,Sll[[Иpu BUIY START YOUR TRAININGS WITH OUP PRO TRAINERS JOIN NOw шартынл Tnto: Шнnauntеh-тacaп,person,0.9229,watches
dataset/raw/watch/watch_47.jpg,12.86,remote;toothbrush,0.8727;0.8502,watches
dataset/raw/watch/watch_48.jpg,'1 шалли ТрПLн 80,,,watches
dataset/raw/watch/watch_49.jpg,"1*27"" J 2",cell phone,0.9709,watches
dataset/raw/watch/watch_50.jpg,FNESsE@M BUNDLE mлon:,refrigerator,0.4943,watches
